"yearmonth","na_l3name","n_fire","total_acres_burned","year","month","mean_potential_et","total_precip","max_air_temp","mean_wind_speed"
"1986-02","Central Appalachians",0,0,1986,2,1.31230821659403,122.909567217811,279.267531685974,4.15809739359195
"1986-02","Central Basin and Range",0,0,1986,2,1.84608912827043,55.0463820320107,282.551718764497,4.2471325235031
"1986-02","Central California Valley",0,0,1986,2,1.92570620495704,125.788041871653,290.891946340607,3.58407187716121
"1986-02","Central Corn Belt Plains",0,0,1986,2,0.75357700547066,57.8582149463903,273.575729215209,3.706502750378
"1986-02","Central Great Plains",0,0,1986,2,2.00727883016443,19.7645712665216,283.093942522319,3.62846361951668
"1986-02","Central Irregular Plains",0,0,1986,2,1.32266288251347,43.5642872738116,278.13655516022,3.68592287002764
"1986-02","Chihuahuan Desert",0,0,1986,2,3.43770876689589,12.2275867454891,292.312560694666,3.76720107594104
"1986-02","Chihuahuan Deserts",0,0,1986,2,2.798088704501,38.1757509132834,292.049689921927,3.00476376763653
"1986-02","Coast Range",0,0,1986,2,1.1671586683802,445.912516735794,283.806857267128,5.42079481979372
"1986-02","Colorado Plateaus",0,0,1986,2,1.85471833092765,27.5272555424221,282.050328399129,3.48762570420943
"1986-02","Columbia Mountains/Northern Rockies",0,0,1986,2,0.732375975866503,119.731347074631,275.330484041273,3.48050918031734
"1986-02","Columbia Plateau",0,0,1986,2,0.912907289499329,56.9009509353853,279.203774761728,2.85433429379731
"1986-02","Cross Timbers",0,0,1986,2,2.75279652657418,58.7965345791583,288.976818617721,4.19005370857033
"1986-02","Driftless Area",0,0,1986,2,0.65954315112984,34.0132991062954,269.77972628483,3.53368476910407
"1986-02","East Central Texas Plains",0,0,1986,2,3.02731996415801,71.7822631593177,292.903359358363,4.09528452517973
"1986-02","Eastern Cascades Slopes and Foothills",0,0,1986,2,1.22315669020506,163.128651162883,279.497772413328,4.82350235660344
"1986-02","Eastern Corn Belt Plains",0,0,1986,2,0.952291377116989,78.1387285908845,275.885212680215,3.76416152005675
"1986-02","Eastern Great Lakes Lowlands",0,0,1986,2,0.714940111066558,57.2184155057538,271.267352483273,3.7526173781415
"1986-02","Edwards Plateau",0,0,1986,2,3.46359300814276,34.3389420030342,293.32960960314,4.1282231415183
"1986-02","Erie Drift Plain",0,0,1986,2,0.909539400934067,77.3047909952971,274.530638215414,3.96225205341164
"1986-02","Flint Hills",0,0,1986,2,1.66098807589075,33.0296608274673,280.774494254628,3.74377453703881
"1986-02","High Plains",0,0,1986,2,2.26669088215892,16.1404057504571,283.911202071239,3.66826411341092
"1986-02","Huron/Erie Lake Plains",0,0,1986,2,0.70706048128025,63.9484177238531,272.426882417456,3.5549377878516
"1986-02","Idaho Batholith",0,0,1986,2,1.07623491273024,217.300586797718,274.799850671548,4.61399222331874
"1986-02","Interior Plateau",0,0,1986,2,1.66885287213943,111.478285815857,283.104158999965,3.98389647384504
"1986-02","Interior River Valleys and Hills",0,0,1986,2,1.17911616952387,87.3041776598345,278.177655486692,3.75074595077632
"1986-02","Klamath Mountains",0,0,1986,2,1.48940993621038,525.802357949702,283.842509215835,5.13481840452816
"1986-02","Lake Manitoba and Lake Agassiz Plain",0,0,1986,2,0.48349213946327,11.7867199706067,265.506099170538,3.1969520303328
"1986-02","Madrean Archipelago",0,0,1986,2,2.95360781284373,47.2927058092218,290.916267148283,3.38653971680266
"1986-02","Middle Atlantic Coastal Plain",1,705,1986,2,1.99155394140906,65.7859286251157,286.534497109232,3.90861321281973
"1986-02","Middle Rockies",0,0,1986,2,1.11079103966751,115.807337146818,273.529929322954,4.69093111740998
"1986-02","Mississippi Alluvial Plain",0,0,1986,2,2.39580529713417,73.9588106403713,288.994403844714,4.19621394053291
"1986-02","Mississippi Valley Loess Plains",0,0,1986,2,2.38717542349932,69.3266653727596,288.377671121943,4.39380176941788
"1986-02","Mojave Basin and Range",0,0,1986,2,2.83876302094184,27.1698674353454,290.679849047995,3.42255396243283
"1986-02","Nebraska Sand Hills",0,0,1986,2,1.2441346534215,24.8722230047787,276.105311282189,3.67180525682715
"1986-02","North Cascades",0,0,1986,2,0.742873266346398,251.444101693498,275.16113901464,4.32360868361781
"1986-02","North Central Appalachians",0,0,1986,2,0.834875531038863,87.6593096782454,272.361951139524,4.14659737047648
"1986-02","North Central Hardwood Forests",0,0,1986,2,0.605087462429135,23.2570866056341,268.809043652915,3.4546659036373
"1986-02","Northeastern Coastal Zone",0,0,1986,2,1.08239287493753,80.1680228700892,274.077699419612,4.25598817007015
"1986-02","Northern Allegheny Plateau",0,0,1986,2,0.815560497513912,76.4851133106394,271.744582277667,4.29822925965432
"1986-02","Northern Appalachian and Atlantic Maritime Highlands",0,0,1986,2,0.773719891062024,55.4046687999059,270.188356584568,4.46030335915057
"1986-02","Northern Basin and Range",0,0,1986,2,1.42102279561695,106.051110304707,279.985947511193,4.63747284017653
"1986-02","Northern Lakes and Forests",0,0,1986,2,0.620620223588976,26.6927794631363,269.236616191859,3.56252861160236
"1986-02","Northern Minnesota Wetlands",0,0,1986,2,0.562589390175198,17.3662796649276,266.739128095049,3.508557248621
"1986-02","Northern Piedmont",0,0,1986,2,1.06889762423247,91.5855681697737,276.840687059145,3.54819625861086
"1986-02","Northwestern Glaciated Plains",0,0,1986,2,0.678792771240009,15.0430718399917,269.006548649192,3.22865801763852
"1986-02","Northwestern Great Plains",0,0,1986,2,0.936035177127543,19.3661151014412,272.229199839321,3.4447140283847
"1986-02","Ouachita Mountains",0,0,1986,2,2.47863215639711,98.5885570624576,288.132459007224,4.39991873776654
"1986-02","Ozark Highlands",0,0,1986,2,1.88269452049621,75.1553112644975,283.029557376077,4.0763179430231
"1986-02","Piedmont",0,0,1986,2,2.08382225585297,56.3836058872372,287.075992407917,3.48426001458727
"1986-02","Ridge and Valley",0,0,1986,2,1.39693745988343,91.6081645269837,280.026070226731,3.80146815033651
"1986-02","Sierra Nevada",0,0,1986,2,1.65955392540902,527.350474856525,280.977142472342,5.03970840399891
"1986-02","Snake River Plain",0,0,1986,2,1.11565653143665,86.7459486858436,279.11336352912,3.24497450264763
"1986-02","Sonoran Desert",0,0,1986,2,3.05919847633625,29.982219800429,295.235876312497,2.54652946324832
"1986-02","South Central Plains",0,0,1986,2,2.76090425413195,81.1411684450799,291.433729014031,4.25237126160933
"1986-02","Southeastern Plains",0,0,1986,2,2.52529072690388,97.8061025434798,290.458299758136,3.87656326209923
"1986-02","Southeastern Wisconsin Till Plains",0,0,1986,2,0.659557531126398,55.6768936353952,270.809543435396,3.77178334815034
"1986-02","Southern and Baja California Pine-Oak Mountains",0,0,1986,2,2.45238789114455,185.741616019012,287.251209523689,3.934897109121
"1986-02","Southern Coastal Plain",6,5443,1986,2,3.13752764515373,108.453959608263,295.836934635243,3.86000531883908
"1986-02","Southern Florida Coastal Plain",5,8158,1986,2,3.60035603310158,28.4444415952385,300.084979666684,3.17440497850613
"1986-02","Southern Michigan/Northern Indiana Drift Plains",0,0,1986,2,0.722376817608568,68.0577757755914,272.251843719264,3.92847295908026
"1986-02","Southern Rockies",0,0,1986,2,1.61252086651451,75.7740696037873,276.081573855796,5.20643150555234
"1986-02","Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest",0,0,1986,2,3.55158187595864,19.3133336561893,297.178535495909,3.4077620767895
"1986-02","Southwestern Appalachians",0,0,1986,2,2.03443387104197,106.957686113293,285.832487204557,4.19733894091476
"1986-02","Southwestern Tablelands",0,0,1986,2,2.52914003863202,18.3046017333988,285.854850779732,3.689813904048
"1986-02","Strait of Georgia/Puget Lowland",0,0,1986,2,1.03607881593592,142.793462687785,282.25767907724,4.08306993277301
"1986-02","Texas Blackland Prairies",0,0,1986,2,2.96252017699634,86.8149181708496,291.617883103697,4.22808965699663
"1986-02","Wasatch and Uinta Mountains",0,0,1986,2,1.53548244388634,130.868121486775,277.172845502772,4.67577381454722
"1986-02","Western Allegheny Plateau",0,0,1986,2,1.13901084437651,97.6240207963228,278.419464802683,3.61711552571454
"1986-02","Western Corn Belt Plains",0,0,1986,2,0.779012683157983,26.6993819376279,271.258351382823,3.64742658213175
"1986-02","Western Gulf Coastal Plain",0,0,1986,2,3.11456555267,38.8560960397582,294.901463663304,4.26243226468807
"1986-02","Willamette Valley",0,0,1986,2,1.05598350212546,245.519078496554,283.44597896117,4.25971780688857
"1986-02","Wyoming Basin",0,0,1986,2,1.30761979455838,33.1837547225544,275.575049520579,4.43719676441677
"1986-03","Acadian Plains and Hills",0,0,1986,3,1.73167622657544,93.8558406610077,277.749855977643,4.87190014962389
"1986-03","Arizona/New Mexico Mountains",0,0,1986,3,3.41158913952371,54.5974465678095,289.016418884188,3.83416065632598
"1986-03","Arizona/New Mexico Plateau",0,0,1986,3,3.21923180054597,23.6613494712167,289.505302504579,3.28861597440562
"1986-03","Arkansas Valley",0,0,1986,3,3.89265874225153,64.3415908172967,294.263607083834,4.21734576538124
"1986-03","Aspen Parkland/Northern Glaciated Plains",0,0,1986,3,1.96650821009697,17.2213695760861,280.623163648011,4.32445295449581
"1986-03","Atlantic Coastal Pine Barrens",3,2415,1986,3,2.88880637691676,55.2493003871471,285.713725096125,4.90709189236421
"1986-03","Blue Mountains",0,0,1986,3,2.08435534121979,52.9995854378747,284.508605124241,3.56877395442211
"1986-03","Blue Ridge",0,0,1986,3,3.33706456682271,75.0876614384355,288.514156200609,4.67596353359894
"1986-03","Boston Mountains",0,0,1986,3,3.79363946416089,61.3550232499815,292.350575903991,4.95915361529936
"1986-03","California Coastal Sage, Chaparral, and Oak Woodlands",0,0,1986,3,2.99891778537878,147.768772912517,292.811476063826,3.35296641879693
"1986-03","Canadian Rockies",0,0,1986,3,1.93728199152926,82.608279496926,280.04894394084,5.53059713688127
"1986-03","Cascades",0,0,1986,3,1.97553241582231,171.255164957347,284.299698044275,3.95678437874604
"1986-03","Central Appalachians",0,0,1986,3,3.07186653090319,59.7091628772973,286.476581655943,4.7557533756438
"1986-03","Central Basin and Range",0,0,1986,3,2.83687078449492,34.8177316454779,287.517991154836,3.48088887848163
"1986-03","Central California Valley",0,0,1986,3,2.99061275647507,86.3718219330251,294.346654996652,2.95391912719497
"1986-03","Central Corn Belt Plains",0,0,1986,3,2.71253192446955,30.1437994815555,285.37805639996,5.10122949567499
"1986-03","Central Great Plains",1,8347,1986,3,3.91078536077097,27.3922708854895,292.652444640428,4.69395974765057
"1986-03","Central Irregular Plains",0,0,1986,3,3.47284273959633,38.1764608538705,290.003477434853,5.13557003569982
"1986-03","Chihuahuan Desert",0,0,1986,3,4.77064551606062,7.53502004563133,296.355561944766,3.99134965750222
"1986-03","Chihuahuan Deserts",0,0,1986,3,4.0804028411229,37.917239891854,295.948848147492,3.23393096741919
"1986-03","Coast Range",0,0,1986,3,2.02546419658207,229.807141980683,287.855427494268,4.64421191850196
"1986-03","Colorado Plateaus",0,0,1986,3,2.98848195074672,26.4101174270762,287.996015025155,3.18449499581312
"1986-03","Columbia Mountains/Northern Rockies",0,0,1986,3,1.75149360688788,63.8857861315439,282.626005072532,3.65886432994202
"1986-03","Columbia Plateau",0,0,1986,3,2.02721198309763,33.929778369146,286.359330552036,3.23681816606998
"1986-03","Cross Timbers",0,0,1986,3,4.35073875419868,37.7766888237452,295.813997985363,4.71681031416208
"1986-03","Driftless Area",0,0,1986,3,2.082956746577,45.010675975875,280.372101277403,4.66780694632342
"1986-03","East Central Texas Plains",0,0,1986,3,4.23095048966185,22.50950826113,297.588704856473,4.01399837204887
"1986-03","Eastern Cascades Slopes and Foothills",0,0,1986,3,2.23737813759409,67.535525382286,284.648716411532,3.90816679610157
"1986-03","Eastern Corn Belt Plains",0,0,1986,3,2.65383675826528,70.4301307803763,284.973908230095,4.74093623301621
"1986-03","Eastern Great Lakes Lowlands",0,0,1986,3,2.08616155053166,64.0587697584404,280.640727980535,4.46203213938635
"1986-03","Edwards Plateau",0,0,1986,3,4.95857125912703,9.70104252564088,297.87455147765,4.86312112420536
"1986-03","Erie Drift Plain",0,0,1986,3,2.52773971663093,56.0106021430203,283.373201261983,4.90530920024292
"1986-03","Flint Hills",0,0,1986,3,3.81341796871048,30.8777219808826,291.833472877519,5.21591841225225
"1986-03","High Plains",0,0,1986,3,3.90805259899448,9.78532988955948,292.11953362338,4.17179314991627
"1986-03","Huron/Erie Lake Plains",0,0,1986,3,2.28601958889973,51.0178794651989,282.423092819501,4.60432191236099
"1986-03","Idaho Batholith",0,0,1986,3,2.04884828245029,80.9997332767933,281.06901858076,4.07826701974663
"1986-03","Interior Plateau",0,0,1986,3,3.44143505059265,80.8044322188614,290.241244931751,4.3882544533549
"1986-03","Interior River Valleys and Hills",0,0,1986,3,3.16100952997312,51.5326415323993,288.462113338305,4.83366564809535
"1986-03","Klamath Mountains",0,0,1986,3,2.60894502887808,215.871975150205,288.137908930959,3.96858997440352
"1986-03","Lake Manitoba and Lake Agassiz Plain",0,0,1986,3,1.64148216948813,5.67856971417852,278.21693302991,4.13790310467257
"1986-03","Madrean Archipelago",0,0,1986,3,4.15675791614214,47.1886446273312,294.144402776583,3.61223430335159
"1986-03","Middle Atlantic Coastal Plain",0,0,1986,3,3.66010051885425,61.1015241680045,291.959463678011,4.48675686539414
"1986-03","Middle Rockies",0,0,1986,3,2.25329375242827,44.4805537051454,281.330772126998,4.42253003384223
"1986-03","Mississippi Alluvial Plain",0,0,1986,3,3.73134054517383,70.0438256341296,294.289086135536,3.75373204711176
"1986-03","Mississippi Valley Loess Plains",0,0,1986,3,3.73464085088272,83.0468062563231,293.826437010754,3.9761806061445
"1986-03","Mojave Basin and Range",0,0,1986,3,3.83343718253131,28.2898078107143,295.186383847984,3.21092005443695
"1986-03","Nebraska Sand Hills",0,0,1986,3,2.92852344520192,31.4946443296026,287.120761351932,4.46831389223838
"1986-03","North Cascades",0,0,1986,3,1.45787731711177,141.354419767236,280.162165230995,4.21715840359377
"1986-03","North Central Appalachians",0,0,1986,3,2.36170735637021,61.8116827785082,281.680402962294,5.04482931836387
"1986-03","North Central Hardwood Forests",0,0,1986,3,1.7888514726642,38.2995228982765,278.73757893898,4.42285531020917
"1986-03","Northeastern Coastal Zone",0,0,1986,3,2.44863828699066,86.4377485387133,282.873654566057,4.71137446108592
"1986-03","Northern Allegheny Plateau",0,0,1986,3,2.35784474408182,67.4954042004603,281.167995401391,5.1860494375137
"1986-03","Northern Appalachian and Atlantic Maritime Highlands",0,0,1986,3,1.92452148625842,94.750460425938,278.373302912586,5.01324375762097
"1986-03","Northern Basin and Range",0,0,1986,3,2.42660416515916,42.102515252971,285.300337308855,3.82177961550651
"1986-03","Northern Lakes and Forests",0,0,1986,3,1.72205022024798,42.468191940823,278.211255086971,4.62310817321936
"1986-03","Northern Minnesota Wetlands",0,0,1986,3,1.63645493786772,5.89605336322676,278.086543379366,4.22235614044139
"1986-03","Northern Piedmont",0,0,1986,3,3.1099272525188,45.8607291993112,286.975213585584,4.47776788622423
"1986-03","Northwestern Glaciated Plains",0,0,1986,3,2.33210902603297,14.335605977177,284.005882343249,4.37075850557349
"1986-03","Northwestern Great Plains",0,0,1986,3,2.58233462220306,17.0106258789233,285.64322964403,4.15187728018678
"1986-03","Ouachita Mountains",0,0,1986,3,4.01278108243894,68.3987841916671,294.598306726687,4.60105408864696
"1986-03","Ozark Highlands",3,4596,1986,3,3.73001393256067,49.3429711251347,291.623816279114,4.77881962438514
"1986-03","Piedmont",0,0,1986,3,3.64163770672283,74.1852977268617,292.176724861887,3.86115370490502
"1986-03","Ridge and Valley",1,627,1986,3,3.1048072601701,64.4736288276719,287.657614179504,4.35067005033076
"1986-03","Sierra Nevada",0,0,1986,3,2.59059735709542,212.65272467562,284.801729549038,3.61943868766578
"1986-03","Snake River Plain",0,0,1986,3,2.37775288977473,33.8661079000829,286.611844378144,3.16537907041541
"1986-03","Sonoran Desert",0,0,1986,3,4.31127288342219,28.2107240767148,299.615679858632,2.78722931481933
"1986-03","South Central Plains",1,2852,1986,3,4.05161439795101,46.4679133317681,296.356912204765,3.8777400660672
"1986-03","Southeastern Plains",0,0,1986,3,3.84342291261967,92.8455247582488,294.713056613746,3.76409658181697
"1986-03","Southeastern Wisconsin Till Plains",0,0,1986,3,2.11327067674592,41.8619869291912,280.51627937288,4.8751329789416
"1986-03","Southern and Baja California Pine-Oak Mountains",1,1465,1986,3,3.16094487717142,150.925284274006,289.377002936463,3.45002108517692
"1986-03","Southern Coastal Plain",1,1065,1986,3,4.07100578940787,101.885964712972,297.091226201814,4.13870923670701
"1986-03","Southern Florida Coastal Plain",2,1983,1986,3,4.12848624575304,144.450148279222,299.025475064754,3.94584126905488
"1986-03","Southern Michigan/Northern Indiana Drift Plains",1,863,1986,3,2.41576912147985,45.1239258607026,282.633810076962,5.25654378243398
"1986-03","Southern Rockies",0,0,1986,3,2.65717396399895,42.2328015938883,282.23471355039,4.30722161821036
"1986-03","Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest",0,0,1986,3,4.90184584822145,5.94614107271976,300.869362769227,4.03409017008212
"1986-03","Southwestern Appalachians",0,0,1986,3,3.5441262706242,70.0864368274273,291.313963034835,4.19008143843299
"1986-03","Southwestern Tablelands",1,25771,1986,3,4.1200270800727,9.41389285025281,293.077744168089,4.10377993977283
"1986-03","Strait of Georgia/Puget Lowland",0,0,1986,3,1.73184517860228,91.9454766430444,286.814342982446,3.76926976870349
"1986-03","Texas Blackland Prairies",0,0,1986,3,4.24605411254271,22.9491792118647,296.902073222972,4.26839428463291
"1986-03","Wasatch and Uinta Mountains",0,0,1986,3,2.48611601206079,71.7786071308663,282.381297015927,3.68394641234717
"1986-03","Western Allegheny Plateau",0,0,1986,3,2.86673668512399,53.6227331978099,286.368685508149,4.23330635839351
"1986-03","Western Corn Belt Plains",0,0,1986,3,2.57764200884678,52.9855883279777,284.253459132685,4.99431308571814
"1986-03","Western Gulf Coastal Plain",0,0,1986,3,4.16853098613587,30.2645492903437,298.151492631477,3.92104412667281
"1986-03","Willamette Valley",0,0,1986,3,1.9934377238083,96.980397504207,288.798665348227,3.40154193841732
"1986-03","Wyoming Basin",0,0,1986,3,2.63380955647534,20.0798163626243,284.264751081899,3.95400500866598
"1986-04","Acadian Plains and Hills",0,0,1986,4,2.96905688613597,77.5013590567126,286.219402062906,4.31230002590719
"1986-04","Arizona/New Mexico Mountains",1,1579,1986,4,5.13817075100257,14.0761590252493,292.300892934504,5.04918736355776
"1986-04","Arizona/New Mexico Plateau",0,0,1986,4,4.85008834609452,17.5062416681072,292.121476677427,4.54350572399892
"1986-04","Arkansas Valley",0,0,1986,4,4.19521603754484,175.179143176603,296.879804436473,4.15173695266552
"1986-04","Aspen Parkland/Northern Glaciated Plains",0,0,1986,4,2.64777811663781,132.631734366143,285.393656528116,5.0093439738507
"1986-04","Atlantic Coastal Pine Barrens",2,1139,1986,4,3.02629420749883,105.263216174436,289.041581909305,4.40841647585965
"1986-04","Blue Mountains",0,0,1986,4,2.88089776187964,35.8787570747169,285.294263166733,3.89113616026848
"1986-04","Blue Ridge",2,1355,1986,4,4.49352917281948,37.3969828770039,294.101764055917,4.64060959714934
"1986-04","Boston Mountains",0,0,1986,4,4.12701427257316,196.050751554905,295.147650653858,4.84263770281045
"1986-04","California Coastal Sage, Chaparral, and Oak Woodlands",0,0,1986,4,4.19731779589829,21.3034996528536,293.985618804954,3.52393272471601
"1986-04","Canadian Rockies",0,0,1986,4,2.51884197721365,77.24020804085,280.64020259977,5.45679651510571
"1986-04","Cascades",0,0,1986,4,2.63291455525396,116.045012590297,284.231533183314,4.07392274777961
"1986-04","Central Appalachians",0,0,1986,4,4.05484487113164,58.1571862625209,292.833926550047,4.38880898810184
"1986-04","Central Basin and Range",0,0,1986,4,3.78658187001573,39.7305878565396,288.480511847575,4.13062466184757
"1986-04","Central California Valley",0,0,1986,4,4.50451556391196,17.2187530885943,296.353099272438,3.06788687755245
"1986-04","Central Corn Belt Plains",0,0,1986,4,4.12984701940303,45.274400217402,292.916553366079,4.8906013481425
"1986-04","Central Great Plains",0,0,1986,4,4.68873390532663,66.0439384731145,295.815284490663,5.07027389739696
"1986-04","Central Irregular Plains",0,0,1986,4,4.28300657842589,92.8574654515523,294.566933218871,5.04494949146082
"1986-04","Chihuahuan Desert",0,0,1986,4,6.48355757603522,2.85810346945608,301.465139765665,4.15692695469342
"1986-04","Chihuahuan Deserts",0,0,1986,4,6.16781151429981,2.23680241326702,300.256851232362,4.07011638259775
"1986-04","Coast Range",0,0,1986,4,2.60004478995325,125.387392813605,287.057273703696,4.78751251032077
"1986-04","Colorado Plateaus",0,0,1986,4,4.11327557232841,39.5232853632138,289.586290682009,4.33559319901992
"1986-04","Columbia Mountains/Northern Rockies",0,0,1986,4,2.57933657649266,56.4451455052823,284.275234657437,3.87708645577922
"1986-04","Columbia Plateau",0,0,1986,4,3.09163928711275,17.3865897470212,288.401337881784,3.54319515940804
"1986-04","Cross Timbers",0,0,1986,4,4.93235890928514,89.1125577265861,298.385982420255,5.05741007820462
"1986-04","Driftless Area",0,0,1986,4,3.58806874283499,79.4754303670748,289.943911069668,5.02218832084657
"1986-04","East Central Texas Plains",0,0,1986,4,4.87395754390161,84.4145670246207,300.026072264643,4.73204890222566
"1986-04","Eastern Cascades Slopes and Foothills",0,0,1986,4,3.04423821211868,28.5077883900353,285.318290311521,4.14220807602272
"1986-04","Eastern Corn Belt Plains",0,0,1986,4,3.6543077457581,65.1975452935025,291.883440824242,4.22942144056323
"1986-04","Eastern Great Lakes Lowlands",0,0,1986,4,3.16007532390866,60.399254901025,288.192425230344,4.0223254997791
"1986-04","Edwards Plateau",0,0,1986,4,6.12595819625312,17.4227494303511,301.643889977786,5.16653683560177
"1986-04","Erie Drift Plain",0,0,1986,4,3.38162130284516,62.5459192274458,290.005731192717,4.21427010885152
"1986-04","Flint Hills",0,0,1986,4,4.46363775223961,94.2004770283695,295.184729969621,5.34566242167233
"1986-04","High Plains",0,0,1986,4,4.88345667362279,36.8742257018435,294.710132319219,4.65219345359306
"1986-04","Huron/Erie Lake Plains",0,0,1986,4,3.31263182533153,64.3665342575905,289.285443385372,4.36749777077985
"1986-04","Idaho Batholith",0,0,1986,4,2.73500971666494,73.7179884954057,282.333903783246,4.14760244154818
"1986-04","Interior Plateau",0,0,1986,4,4.22113110021909,37.3276169810016,295.818653832186,3.88057695784402
"1986-04","Interior River Valleys and Hills",0,0,1986,4,4.30197221176431,50.2762483651645,294.858845110551,4.52935520674814
"1986-04","Klamath Mountains",0,0,1986,4,3.43201945638371,59.4241604344283,288.538167304163,4.02532652290567
"1986-04","Lake Manitoba and Lake Agassiz Plain",0,0,1986,4,2.58084294173133,114.526359035168,285.19886252714,4.91916835205055
"1986-04","Madrean Archipelago",0,0,1986,4,5.99934131146077,2.32327757112486,298.180978178125,4.20412813967932
"1986-04","Middle Atlantic Coastal Plain",3,8697,1986,4,4.57345408335999,35.3741785393922,296.375333537086,3.9404386985128
"1986-04","Middle Rockies",0,0,1986,4,2.68846943245133,77.5058913510005,281.831799582201,4.52799664765203
"1986-04","Mississippi Alluvial Plain",0,0,1986,4,4.47244725784143,89.2504874472618,298.071636808919,3.59835063104326
"1986-04","Mississippi Valley Loess Plains",0,0,1986,4,4.51610484631565,75.7257387791002,297.907571431998,3.75806739431704
"1986-04","Mojave Basin and Range",0,0,1986,4,5.69898883082282,6.2906824111612,297.012767551751,4.12120295297813
"1986-04","Nebraska Sand Hills",0,0,1986,4,3.38340594253843,87.3019396785005,288.929174981137,5.15266005353644
"1986-04","North Cascades",0,0,1986,4,2.16730600110697,110.133300213035,280.966336097403,3.99907652488509
"1986-04","North Central Appalachians",0,0,1986,4,3.02932854092554,93.1407834547757,287.663225112996,4.37299990004993
"1986-04","North Central Hardwood Forests",0,0,1986,4,3.2559697286094,107.274632859149,288.223742780428,5.16078183777941
"1986-04","Northeastern Coastal Zone",0,0,1986,4,3.11278873299455,55.1386865866194,288.566463708037,4.01834795332042
"1986-04","Northern Allegheny Plateau",0,0,1986,4,3.04279712476692,78.6479899685703,287.302055989028,4.53330939824942
"1986-04","Northern Appalachian and Atlantic Maritime Highlands",0,0,1986,4,3.10908208279605,52.5679199552797,286.779516980151,4.29020203992746
"1986-04","Northern Basin and Range",0,0,1986,4,3.18640447072248,41.3350803731213,285.908888536821,4.18915519778654
"1986-04","Northern Lakes and Forests",0,0,1986,4,3.19221192942922,75.6527092772404,286.846384176869,5.23899381584285
"1986-04","Northern Minnesota Wetlands",0,0,1986,4,2.74406957257966,87.7161069315705,285.589063274564,4.73448884813852
"1986-04","Northern Piedmont",0,0,1986,4,3.42279390609465,95.3298522849645,291.149588019299,4.07773838559026
"1986-04","Northwestern Glaciated Plains",0,0,1986,4,2.94415240800363,59.5399653596588,285.958296159234,4.62850346882512
"1986-04","Northwestern Great Plains",0,0,1986,4,2.9597433703532,67.1990232824491,286.379737635422,4.57951947148383
"1986-04","Ouachita Mountains",0,0,1986,4,4.17926350329854,206.61941053272,296.776058109265,4.51346297886146
"1986-04","Ozark Highlands",1,1147,1986,4,4.35994792835998,117.629887128728,295.498660428085,4.55614218688005
"1986-04","Piedmont",0,0,1986,4,4.8888508156761,22.2728505743932,297.770234149709,3.77921783820822
"1986-04","Ridge and Valley",1,1976,1986,4,3.91545814968781,60.0043123967642,292.948813252986,4.1439767285692
"1986-04","Sierra Nevada",0,0,1986,4,3.46352292585093,40.4905950595264,285.543738654292,3.71235062144527
"1986-04","Snake River Plain",0,0,1986,4,3.2659582361667,35.9876021678343,287.811428706406,3.79519344264076
"1986-04","Sonoran Desert",1,1403,1986,4,6.24888396761108,1.67509455875845,302.205811759285,3.50377490779737
"1986-04","South Central Plains",0,0,1986,4,4.49133352622555,125.139030899654,298.597046020304,4.13172254175275
"1986-04","Southeastern Plains",0,0,1986,4,4.85329477401242,26.6621640156665,299.071101586461,3.49793367843621
"1986-04","Southeastern Wisconsin Till Plains",0,0,1986,4,3.65814221338936,55.4247542755966,289.309374804667,5.23988506927356
"1986-04","Southern and Baja California Pine-Oak Mountains",0,0,1986,4,4.39724922206493,24.4723022282824,291.43165551259,3.70803668678029
"1986-04","Southern Coastal Plain",6,7101,1986,4,5.41974229212703,16.9400735329833,300.901459235928,3.49244176010872
"1986-04","Southern Florida Coastal Plain",6,18426,1986,4,5.48498154874734,16.4937604794322,301.989493657755,2.91860273664781
"1986-04","Southern Michigan/Northern Indiana Drift Plains",0,0,1986,4,3.56086444327657,59.7600752317587,289.819150487899,4.89817371092347
"1986-04","Southern Rockies",0,0,1986,4,3.30105135115602,84.1967563149669,283.436874848358,5.20171388753151
"1986-04","Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest",0,0,1986,4,6.12017018784278,31.8842588204515,304.397888683722,4.77053624838644
"1986-04","Southwestern Appalachians",0,0,1986,4,4.32943649260999,30.7887722140456,296.360926866129,3.74997887685285
"1986-04","Southwestern Tablelands",0,0,1986,4,5.28910641942467,24.9958441142728,296.177454820267,4.54935098652508
"1986-04","Strait of Georgia/Puget Lowland",0,0,1986,4,2.22600263298078,81.5718185899457,286.311561267771,3.51512892763027
"1986-04","Texas Blackland Prairies",0,0,1986,4,4.81587150661705,85.1424006759162,299.262997768044,4.88236903465973
"1986-04","Wasatch and Uinta Mountains",0,0,1986,4,3.00329381982413,103.971983040604,282.832502441185,4.56907854876796
"1986-04","Western Allegheny Plateau",0,0,1986,4,3.82631572995577,53.6248134897426,293.215442117724,3.73258439321481
"1986-04","Western Corn Belt Plains",0,0,1986,4,3.58262285221757,125.526538992816,290.751389852215,5.25980344392763
"1986-04","Western Gulf Coastal Plain",0,0,1986,4,4.90091397316532,37.243196392528,301.000812882239,4.70993407472431
