fire_id,year,month,day,lat,long,acres_burned,na_l3name,na_l2name,na_l1name,yearmonth,mean_potential_et,total_precip,max_air_temp,mean_wind_speed
ID4281411549619870614,1987,June,14,42.81399999999999,-115.49600000000001,66024,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1987-06,6.0342756123624595,21.388304074668,300.866032151288,2.9838104497719704
ID4295911374920120805,2012,Aug,5,43.00899999999999,-113.88600000000001,102340,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,2012-08,6.375480186596071,8.62484147843146,306.534084200449,3.0072360495158397
ID4299011308620000726,2000,July,26,42.99,-113.086,56792,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,2000-07,6.81637242190826,5.24723159485868,305.123961664087,3.11249992196689
ID4304511327219990803,1999,Aug,3,43.045,-113.272,138102,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,5.57347335805053,13.5928092128993,303.314897137169,2.9446204472367996
ID4304711393919960703,1996,July,3,43.047,-113.939,178385,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1996-07,6.598313822673499,8.3860406388842,305.104543036485,2.83553362975892
ID4308811381819920802,1992,Aug,2,43.088,-113.818,147833,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1992-08,6.01611231347976,2.33397400536902,303.928854980618,3.2073049915879204
ID4311811696020150810,2015,Aug,10,43.318999999999996,-116.861,282888,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2015-08,5.9153530206079195,10.4595504833596,301.866224005351,3.31285161589823
ID4318311309619960827,1996,Aug,27,43.183,-113.096,219424,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1996-08,5.784065390976349,2.9936194759567405,303.845348019691,3.04615347833734
ID4319311451419900808,1990,Aug,8,43.193000000000005,-114.514,70365,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,1990-08,5.4649827763911905,16.7287460570333,303.10352628664396,2.8446773894004798
ID4329411554820130809,2013,Aug,9,43.385,-115.65100000000001,148188,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2013-08,5.36460765581458,13.457631041802099,299.262048164053,3.3722613229148104
ID4334011550020130809,2013,Aug,9,43.478,-115.484,129565,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2013-08,5.36460765581458,13.457631041802099,299.262048164053,3.3722613229148104
ID4345711455020130807,2013,Aug,7,43.603,-114.507,111286,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2013-08,5.36460765581458,13.457631041802099,299.262048164053,3.3722613229148104
ID4367911257020100713,2010,July,13,43.678999999999995,-112.57,108542,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,2010-07,6.67261560378813,4.576657534286911,303.316006295367,3.3537159559723597
ID4371111536820120803,2012,Aug,3,43.718999999999994,-115.39399999999999,141807,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-08,5.5526658031542695,3.70510308820701,300.139749253206,3.25929167187629
ID4392811541119940728,1994,July,28,43.928000000000004,-115.411,150456,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1994-07,5.8684251727127,26.226553086686398,298.989552245045,3.23813067603277
ID4408911638320060810,2006,Aug,10,44.089,-116.383,56773,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,2006-08,5.84688547230322,3.56761595904914,302.9681360124,2.97693022320136
ID4444511516620120727,2012,July,27,44.455,-114.98200000000001,190156,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-07,6.11058697720559,21.725889637460003,300.26137821232004,3.14055449249967
ID4448411541019870804,1987,Aug,4,44.483999999999995,-115.41,57051,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1987-08,4.93828062009251,20.071480556690602,295.973582083964,3.4597256558568903
ID4464911452420070730,2007,July,30,44.648999999999994,-114.524,50967,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.3123258883676305,12.0425455182497,302.080239828583,2.99525476621445
ID4475011554820070717,2007,July,17,44.75,-115.54799999999999,317157,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.3123258883676305,12.0425455182497,302.080239828583,2.99525476621445
ID4482211481920070717,2007,July,17,44.821999999999996,-114.819,50106,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.3123258883676305,12.0425455182497,302.080239828583,2.99525476621445
ID4505611489120000731,2000,July,31,45.056000000000004,-114.891,271361,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
ID4510511570820070706,2007,July,6,45.105,-115.708,318724,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.3123258883676305,12.0425455182497,302.080239828583,2.99525476621445
ID4515511602719940802,1994,Aug,2,45.155,-116.027,140101,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1994-08,5.49818898330302,8.74325177464178,299.215352447952,3.4669676959265296
ID4519911434120000710,2000,July,10,45.199,-114.34100000000001,170322,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
ID4520811624820150812,2015,Aug,12,45.318000000000005,-116.116,94878,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.52675823912207,18.876214341643397,297.958021151548,3.77410463393825
ID4521611552119940811,1994,Aug,11,45.216,-115.521,129849,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1994-08,5.49818898330302,8.74325177464178,299.215352447952,3.4669676959265296
ID4537511565420000714,2000,July,14,45.375,-115.654,67284,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
ID4542411459020120730,2012,July,30,45.473,-114.506,377632,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-07,6.11058697720559,21.725889637460003,300.26137821232004,3.14055449249967
ID4553411629920120906,2012,Sept,6,45.565,-116.198,50769,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-09,4.12147477875562,5.0698513583775995,295.262527178666,3.38687047151294
ID4562411645420070718,2007,July,18,45.623999999999995,-116.454,59704,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58267708752085,6.09054403851472,303.866532458383,2.99103521440786
ID4594011680920000811,2000,Aug,11,45.94,-116.809,131397,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-08,5.78678008660498,2.8919203792058803,301.133882999658,3.3025373435509904
ID4599311683120140803,2014,Aug,3,46.001999999999995,-116.84899999999999,65397,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2014-08,5.14091337232066,28.2359383046024,299.815294263947,2.9716067398834105
ID4605311687720070713,2007,July,13,46.053000000000004,-116.87700000000001,50646,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58267708752085,6.09054403851472,303.866532458383,2.99103521440786
KS3703709613220090410,2009,April,10,37.037,-96.132,800724,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-04,5.345544923352509,122.94370465651801,297.132921562742,5.917005940219459
KS3740209652220140404,2014,April,4,37.409,-96.50200000000001,99704,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-04,4.51359183783626,55.368403048383705,293.07002494698503,5.8693062890712
KS3746509670920090420,2009,April,20,37.465,-96.709,765550,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-04,3.9526296300872703,159.887948655518,291.92745547967604,5.52600691910005
KS3778309657320070401,2007,April,1,37.783,-96.573,74183,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2007-04,3.86764990097555,89.48987749368129,290.916490138368,5.0123562871810705
KS3779309654420140122,2014,Jan,22,37.786,-96.529,60976,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-01,1.67561460234904,8.587226500287558,277.881691818864,5.55012391641393
KS3803909641920140404,2014,April,4,38.029,-96.426,113708,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-04,4.51359183783626,55.368403048383705,293.07002494698503,5.8693062890712
KS3807209637920110411,2011,April,11,38.099000000000004,-96.383,116581,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,4.97383148818309,59.3043265620244,295.482862750315,5.88804390954358
KS3814509638720150314,2015,March,14,38.167,-96.384,68478,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.1100627882547798,12.4158978150895,289.30999958328204,4.14450554770437
KS3818209643420070401,2007,April,1,38.181999999999995,-96.434,71132,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2007-04,3.86764990097555,89.48987749368129,290.916490138368,5.0123562871810705
KS3827709661320150330,2015,March,30,38.268,-96.60600000000001,55037,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.1100627882547798,12.4158978150895,289.30999958328204,4.14450554770437
KS3830509627320060422,2006,April,22,38.305,-96.273,1183539,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-04,5.02442836653865,108.83237000597,296.859989108894,5.40280463683783
KS3847509656719980401,1998,April,1,38.475,-96.56700000000001,60039,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1998-04,3.63744820735519,78.3677034426943,291.494910728783,5.0218664765645595
KS3852109646220150330,2015,March,30,38.525999999999996,-96.46700000000001,51547,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.1100627882547798,12.4158978150895,289.30999958328204,4.14450554770437
KS3885509620220140326,2014,March,26,38.858000000000004,-96.215,122787,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-03,3.3440260861955102,18.1936652962887,286.091732996967,5.66440967237343
KY3744808274319871113,1987,Nov,13,37.448,-82.743,66345,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,1987-11,2.05123715159277,67.8118929188941,286.742302566501,4.816839823332
KY3745908336819871105,1987,Nov,5,37.459,-83.368,66145,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,1987-11,2.05123715159277,67.8118929188941,286.742302566501,4.816839823332
MN4790609152420110817,2011,Aug,17,47.828,-91.29799999999999,85116,Northern Lakes and Forests,MIXED WOOD SHIELD,NORTHERN FORESTS,2011-08,4.69921722444731,80.20388551703059,300.706843607123,3.9518137348581295
MN4803809544420030409,2003,April,9,48.038000000000004,-95.444,67641,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,2003-04,3.16988604499213,25.0097493965998,284.96079875744596,4.974949884255429
MN4806509545519891023,1989,Oct,23,48.065,-95.455,66422,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,1989-10,2.07174466211525,22.0162955961578,286.322118524565,4.513270996179741
MN4809809545719870405,1987,April,5,48.098,-95.45700000000001,131401,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,1987-04,4.28429835683691,6.096664321808291,291.894383117765,4.35152637271163
MT4507511010219880619,1988,June,19,45.075,-110.102,179096,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-06,5.9454593000026295,31.9173789915661,297.522110840167,4.00705653322315
MT4524310605320120703,2012,July,3,45.26,-106.031,64383,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.267166828310599,34.9530736271116,307.694967497183,3.53206443181275
MT4538610624320000726,2000,July,26,45.386,-106.243,62381,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2000-07,6.237499084229231,52.224924275707394,304.416725421071,3.3754466631035
MT4550810679219940908,1994,Sept,8,45.508,-106.792,61955,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1994-09,4.23680918874916,26.5824929007824,298.90382764112996,3.69339767861647
MT4559210981020060822,2006,Aug,22,45.592,-109.81,200993,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-08,5.0539724066361105,23.484700331356503,296.655036238769,3.4101401878357405
MT4566710414620020830,2002,Aug,30,45.667,-104.146,66292,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2002-08,5.40052040621103,46.368804516446,301.257743248042,4.00199702218297
MT4566910646920120625,2012,June,25,45.648,-106.137,253413,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-06,6.52882181108487,37.3126464330813,301.28954914917097,4.66050181361416
MT4573810684020120801,2012,Aug,1,45.754,-106.796,132680,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,6.057993251492991,16.5377032835388,304.521586735149,3.4904305911347095
MT4574610716620120731,2012,July,31,45.648,-107.258,83942,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.267166828310599,34.9530736271116,307.694967497183,3.53206443181275
MT4580011396420000731,2000,July,31,45.8,-113.964,62967,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
MT4582910516719960817,1996,Aug,17,45.82899999999999,-105.167,55024,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1996-08,6.103703302045691,22.621039537908697,304.493320382097,3.735340726945
MT4589911360920000731,2000,July,31,45.898999999999994,-113.609,64810,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
MT4600611408220000731,2000,July,31,46.006,-114.08200000000001,118045,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.90611026539886,10.4994151676704,298.780040356316,3.08895973847892
MT4601710766920060716,2006,July,16,46.016999999999996,-107.669,103074,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31323820622581,16.091644054143902,307.153161120649,3.53105920722492
MT4613910793820060712,2006,July,12,46.138999999999996,-107.93799999999999,91575,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31323820622581,16.091644054143902,307.153161120649,3.53105920722492
MT4620711124920000815,2000,Aug,15,46.207,-111.249,80383,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-08,5.3727338159705305,19.0587664165508,297.818613336661,3.85036456259304
MT4621810818620080821,2008,Aug,21,46.218,-108.186,105494,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2008-08,5.843350517821901,29.9761208557825,303.324421798753,3.83598857996907
MT4625810827219840825,1984,Aug,25,46.258,-108.272,157778,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1984-08,5.9797368960067105,32.077772281936696,304.80525856636297,3.47185355299914
MT4648111367820070713,2007,July,13,46.481,-113.678,68236,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.12620507663673,28.8540594530545,301.31270504320304,3.0400641485332205
MT4724011275119880625,1988,June,25,47.24,-112.751,167875,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-06,4.850259604304269,60.7068935799155,293.704397552861,3.9564387120736804
MT4751410764220030719,2003,July,19,47.513999999999996,-107.64200000000001,137947,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2003-07,6.9032111650707995,18.4698819930289,305.831356270801,3.61996177754745
MT4754010748920060717,2006,July,17,47.54,-107.48899999999999,124599,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31323820622581,16.091644054143902,307.153161120649,3.53105920722492
MT4780711483420070731,2007,July,31,47.806999999999995,-114.834,95656,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.53504664690493,10.4927295737647,303.634734704768,3.01374658863833
MT4784711358920150812,2015,Aug,12,47.812,-113.425,60710,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.11771646553143,19.4834085060878,296.233922509355,4.440192383672111
MT4797011293420070628,2007,June,28,47.97,-112.934,53912,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-06,4.49177894065385,72.80743609656409,290.839689137653,4.920817360475191
MT4838610920219911016,1991,Oct,16,48.386,-109.20200000000001,138192,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1991-10,2.48934783022904,24.1976335474753,285.977841172465,4.53546794083911
MT4856111405520030723,2003,July,23,48.56100000000001,-114.055,54500,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-07,6.1266749691689695,6.95455276737369,298.193137160562,4.10540382111291
MT4865211410120010816,2001,Aug,16,48.652,-114.101,73210,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2001-08,5.009660214714611,6.54528510246686,297.295709258587,3.7297173850599905
MT4890111437420030718,2003,July,18,48.901,-114.374,51987,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-07,6.1266749691689695,6.95455276737369,298.193137160562,4.10540382111291
NC3449007769619860505,1986,May,5,34.49,-77.696,77768,Middle Atlantic Coastal Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,1986-05,5.3078709217228495,59.4746192524121,300.913560217631,3.66838957787894
NC3569507626119850407,1985,April,7,35.695,-76.26100000000001,110696,Middle Atlantic Coastal Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,1985-04,4.89412578569939,20.560748485744,298.06776375606603,3.87873901934613
ND4762110385319991031,1999,Oct,31,47.621,-103.853,53708,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1999-10,2.6543859755819703,10.5396802954587,290.369044285949,3.93726305045175
NE4262410325320120829,2012,Aug,29,42.68600000000001,-103.17399999999999,55228,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,7.058895684258769,23.7413274808913,307.157551287297,3.83678483142273
NE4282410260920120829,2012,Aug,29,42.989,-102.678,77277,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,7.058895684258769,23.7413274808913,307.157551287297,3.83678483142273
NE4284210010820120720,2012,July,20,42.803000000000004,-100.095,66349,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.267166828310599,34.9530736271116,307.694967497183,3.53206443181275
NM3138510881120090610,2009,June,10,31.385,-108.811,104011,Madrean Archipelago,WESTERN SIERRA MADRE PIEDMONT,SOUTHERN SEMI-ARID HIGHLANDS,2009-06,7.75995918832345,30.1513279702807,304.586169631392,4.04283607623704
NM3223310475220110424,2011,April,24,32.279,-104.664,53486,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2011-04,7.47465037494112,0.284785475932371,301.91341251998,5.005273907373151
NM3288810780920130607,2013,June,7,32.989000000000004,-107.835,137884,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2013-06,8.11885164789016,6.929774549330849,304.9560064093,4.22731548943662
NM3307510377520110227,2011,Feb,27,33.067,-103.512,77368,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-02,2.63517520420293,9.13096005376631,283.116533073373,4.6752527978242195
NM3314410836920110428,2011,April,28,33.179,-108.32700000000001,84760,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2011-04,5.78511264753144,11.1306539602825,292.899384937674,6.052063174862259
NM3315710331520060312,2006,March,12,33.157,-103.315,92790,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-03,3.53592046294322,29.124762518172698,287.420710988979,4.94312324194126
NM3322510843320030531,2003,May,31,33.225,-108.43299999999999,113956,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2003-05,6.745991056696839,5.205602004294009,298.213041057859,4.50316565499582
NM3326710859220120509,2012,May,9,33.324,-108.573,306923,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2012-05,7.137806172509809,7.390398448864009,298.41307332280496,4.7587856206511105
NM3330110523720110628,2011,June,28,33.279,-105.31,103326,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS (?),TEMPERATE SIERRAS,2011-06,8.382862832609959,1.47689392756843,303.12123309558604,5.09806274911951
NM3341310817620050528,2005,May,28,33.413000000000004,-108.176,74273,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2005-05,6.357271360200079,11.828299037246499,297.429438879271,4.25860860283696
NM3353010381320090610,2009,June,10,33.53,-103.81299999999999,53730,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-06,6.372300048721981,90.3388115161939,302.422974237356,3.9119218131534796
NM3361010535120040515,2004,May,15,33.61,-105.351,60546,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS (?),TEMPERATE SIERRAS,2004-05,7.12844884374182,3.18534315717803,298.206048426877,4.8626148168248
NM3581210654120110626,2011,June,26,35.87,-106.42299999999999,150874,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2011-06,6.35598330631451,18.1523296584511,294.828216655488,5.10996210971834
NM3668210504720020608,2002,June,8,36.681999999999995,-105.04700000000001,89084,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2002-06,6.39015016600406,14.034997969488401,297.81715447669603,3.9536317242330803
NV3716611461920050622,2005,June,22,37.166,-114.619,150019,Mojave Basin and Range,WARM DESERTS,NORTH AMERICAN DESERTS,2005-06,8.49767177736911,2.04854116011536,306.043846830384,4.19065287430392
NV3724211430320050622,2005,June,22,37.242,-114.303,327156,Mojave Basin and Range,WARM DESERTS,NORTH AMERICAN DESERTS,2005-06,8.49767177736911,2.04854116011536,306.043846830384,4.19065287430392
NV3728011477820050628,2005,June,28,37.28,-114.77799999999999,172390,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2005-06,6.29263792686683,18.742610215100104,297.512209240844,3.96352231642096
NV3984111739119990804,1999,Aug,4,39.841,-117.391,172226,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.021000846569099,20.202719116245802,302.42454280314,3.48226241526636
NV3994911652819990805,1999,Aug,5,39.949,-116.52799999999999,106236,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.021000846569099,20.202719116245802,302.42454280314,3.48226241526636
NV4011611706720070716,2007,July,16,40.116,-117.06700000000001,130150,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14329592733562,11.2961284635002,306.84369766185,3.02734739334526
NV4049411640819990804,1999,Aug,4,40.494,-116.40799999999999,55277,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.021000846569099,20.202719116245802,302.42454280314,3.48226241526636
NV4070311606720070717,2007,July,17,40.703,-116.06700000000001,65600,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14329592733562,11.2961284635002,306.84369766185,3.02734739334526
NV4077411679420010809,2001,Aug,9,40.774,-116.794,85110,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.31849336436903,11.2856531030351,305.67891542544896,2.97759559155244
NV4078711636620110930,2011,Sept,30,40.813,-116.306,50449,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2011-09,4.5609236379841205,12.6787852324115,300.51735345239797,2.56742674907673
NV4080011817320070706,2007,July,6,40.8,-118.17299999999999,58367,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14329592733562,11.2961284635002,306.84369766185,3.02734739334526
NV4082511602820060625,2006,June,25,40.825,-116.02799999999999,81760,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-06,6.74476365433778,7.325033299177849,302.36445826350496,3.29708124713063
NV4094911623520110930,2011,Sept,30,41.133,-116.23700000000001,115891,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2011-09,4.484759461877929,5.72954659499743,299.716092608952,2.8502918250774902
NV4104111664720060903,2006,Sept,3,41.041000000000004,-116.647,153120,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-09,4.45566408602145,11.5725556571222,297.777743646726,3.05990933774109
NV4108611692019990708,1999,July,8,41.086000000000006,-116.92,72638,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-07,7.005319535382429,13.6461449383021,303.843352239715,3.5746289086938
NV4111111669020010812,2001,Aug,12,41.111000000000004,-116.69,73798,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.31849336436903,11.2856531030351,305.67891542544896,2.97759559155244
NV4114511803919990804,1999,Aug,4,41.145,-118.039,128143,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.021000846569099,20.202719116245802,302.42454280314,3.48226241526636
NV4115111737319960826,1996,Aug,26,41.151,-117.37299999999999,71058,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1996-08,6.15578225445266,3.34601593457529,304.742048286822,2.9804693593820297
NV4120311652020050715,2005,July,15,41.203,-116.52,101118,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2005-07,7.245672177694559,7.852987682102129,306.54674374895,3.0868576810181296
NV4122911799519850619,1985,June,19,41.229,-117.995,92482,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1985-06,6.794944414081071,9.68731338495277,302.534363109156,3.2368282506938497
NV4123611474620000726,2000,July,26,41.236000000000004,-114.74600000000001,67886,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2000-07,6.59978082156991,5.191427919078519,302.902256818054,3.10689089099629
NV4142111667920060725,2006,July,25,41.42100000000001,-116.679,242873,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-07,6.697723734630849,9.68947804014014,304.636924791245,2.8190389827255897
