"fire_id","year","month","day","lat","long","acres_burned","na_l3name","na_l2name","na_l1name","yearmonth","mean_potential_et","total_precip","max_air_temp","mean_wind_speed"
"AL3038308812219980404",1998,4,4,30.383,-88.122,705,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1998-04",4.75797163286795,50.6245690057604,299.639976957381,4.28117479336462
"AL3041008830120050916",2005,9,16,30.41,-88.301,2914,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","2005-09",4.95276656055856,90.4246018984436,305.166766675738,3.97559623255907
"AL3067208833720050207",2005,2,7,30.672,-88.337,696,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-02",2.27585239501101,110.091752319,289.275776727198,4.01674809503548
"AL3105208777220050211",2005,2,11,31.052,-87.772,7334,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-02",2.27585239501101,110.091752319,289.275776727198,4.01674809503548
"AL3110108837320050218",2005,2,18,31.101,-88.373,757,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-02",2.27585239501101,110.091752319,289.275776727198,4.01674809503548
"AL3122808810119940306",1994,3,6,31.228,-88.101,815,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1994-03",3.61410465499701,170.152793032531,294.173600202086,4.2118511562453
"AL3129908825620050219",2005,2,19,31.299,-88.256,1780,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","2005-02",2.27585239501101,110.091752319,289.275776727198,4.01674809503548
"AL3130008806519940315",1994,3,15,31.3,-88.065,1085,"Southeastern Plains","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1994-03",3.61410465499701,170.152793032531,294.173600202086,4.2118511562453
"AL3337608689419850418",1985,4,18,33.376,-86.894,598,"Ridge and Valley","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","1985-04",4.14645338055988,47.3199908758679,294.228297404925,4.13239255263866
"AL3341708585019981204",1998,12,4,33.417,-85.85,3299,"Piedmont","SOUTHEASTERN USA PLAINS","EASTERN TEMPERATE FORESTS","1998-12",1.51270189088694,92.2970032773435,286.793585775021,3.26680885304574
"AL3356008702619950801",1995,8,1,33.56,-87.026,753,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","1995-08",4.75047339714469,89.2504881303879,305.333906606172,2.80530397498847
"AL3369408692819940316",1994,3,16,33.694,-86.928,2394,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","1994-03",2.88301685478884,249.041515028709,289.74899323341,4.20054237615555
"AL3430308724820050103",2005,1,3,34.303,-87.248,759,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2005-01",1.78887750549431,93.5340069198304,284.655042755757,4.68903998391063
"AL3434608727220050120",2005,1,20,34.346,-87.272,600,"Southwestern Appalachians","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2005-01",1.78887750549431,93.5340069198304,284.655042755757,4.68903998391063
"AR3595809292220010313",2001,3,13,35.958,-92.922,994,"Ozark Highlands","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2001-03",2.42932774775455,35.4321520528866,285.615732820592,3.6245908594223
"AR3597009295320010321",2001,3,21,35.97,-92.953,593,"Ozark Highlands","OZARK/OUACHITA-APPALACHIAN FORESTS","EASTERN TEMPERATE FORESTS","2001-03",2.42932774775455,35.4321520528866,285.615732820592,3.6245908594223
"AZ3242411066920020520",2002,5,20,32.424,-110.669,31774,"Madrean Archipelago","WESTERN SIERRA MADRE PIEDMONT","SOUTHERN SEMI-ARID HIGHLANDS","2002-05",7.86720338351211,0.0219454304853221,303.301592764033,4.14118667143956
"AZ3310610913920030705",2003,7,5,33.106,-109.139,1775,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","2003-07",6.8933643894817,34.7576865076942,305.733248123015,3.27692283084151
"AZ3348011018320040628",2004,6,28,33.48,-110.183,1880,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","2004-06",7.71732961411966,9.38732401417376,302.204209587662,4.3167335338894
"AZ3385911148220040516",2004,5,16,33.859,-111.482,1008,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","2004-05",7.12844884374182,3.18534315717803,298.206048426877,4.8626148168248
"AZ3396211156519950707",1995,7,7,33.962,-111.565,21533,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","1995-07",6.67468837421556,31.3464410779578,303.797518990405,3.42404807464389
"AZ3454311158219890718",1989,7,18,34.543,-111.582,2316,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","1989-07",6.39757992092595,75.3002164263416,303.576582216698,3.2303024411076
"AZ3603211215419980609",1998,6,9,36.032,-112.154,2066,"Arizona/New Mexico Mountains","UPPER GILA MOUNTAINS","TEMPERATE SIERRAS","1998-06",7.82782070979615,3.73256707816453,301.028500491668,5.35453638104749
"AZ3693111373620040629",2004,6,29,36.931,-113.736,1767,"Arizona/New Mexico Plateau","COLD DESERTS","NORTH AMERICAN DESERTS","2004-06",7.54131393494272,7.55170322244242,303.536287018341,3.78829071684759
"CA3260411692519941009",1994,10,9,32.604,-116.925,2229,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1994-10",3.39220543891707,18.7797173224059,297.3232044735,3.20084904173723
"CA3268211688619840421",1984,4,21,32.682,-116.886,3021,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1984-04",4.44799324679002,22.6479012188078,293.914480183019,4.2373298609517
"CA3274911631019920719",1992,7,19,32.749,-116.31,1091,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1992-07",6.51424245552504,5.06686925786756,304.468514560245,3.3458939573114
"CA3342311748319860512",1986,5,12,33.423,-117.483,16390,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-05",5.67495272654188,8.60400112503195,298.523938507491,3.65570153081978
"CA3363811696720030704",2003,7,4,33.638,-116.967,2005,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2003-07",7.28633072192128,1.16597934783197,306.8154101503,3.3872027773536
"CA3389011714719960523",1996,5,23,33.89,-117.147,1087,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1996-05",5.60364748013886,41.100103753773,298.276924229975,4.05861607990968
"CA3389611699519981005",1998,10,5,33.896,-116.995,27561,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1998-10",3.40919175405692,15.1766914709708,296.625472570994,3.32380773328186
"CA3389911714619860529",1986,5,29,33.899,-117.146,1720,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-05",5.67495272654188,8.60400112503195,298.523938507491,3.65570153081978
"CA3389911715119970509",1997,5,9,33.899,-117.151,1685,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1997-05",6.25362387633861,5.69242984482208,301.78628330205,3.51983875424109
"CA3391911778419850811",1985,8,11,33.919,-117.784,1425,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1985-08",6.28389639343667,0.780119458740755,304.546477289753,3.25927381848005
"CA3393711707119970924",1997,9,24,33.937,-117.071,1672,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1997-09",5.17270942876351,10.757762856356,304.005256656461,3.1989856210019
"CA3396111720119960630",1996,6,30,33.961,-117.201,1363,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1996-06",6.68543350103387,1.77510486513723,302.988774288741,3.51833135947123
"CA3396711778919900627",1990,6,27,33.967,-117.789,4973,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1990-06",6.72357432686914,2.08259121302878,302.766528061302,3.7106115638489
"CA3397611729319931027",1993,10,27,33.976,-117.293,2788,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1993-10",3.33070030452784,15.5889802167115,298.448708006889,2.79236316761771
"CA3398211702219981005",1998,10,5,33.982,-117.022,2040,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1998-10",3.40919175405692,15.1766914709708,296.625472570994,3.32380773328186
"CA3426011789019860720",1986,7,20,34.26,-117.89,4085,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-07",6.74494286543817,5.65664298997913,302.483255799387,3.22831950705928
"CA3430911838220081012",2008,10,12,34.309,-118.382,4941,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2008-10",3.86819756455223,14.0352607138495,299.206243394149,3.39605293870755
"CA3431211905819861110",1986,11,10,34.312,-119.058,10100,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-11",2.52256290252161,13.834370437996,294.286855363259,3.16818636574466
"CA3432711813620090826",2009,8,26,34.327,-118.136,165368,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2009-08",6.59579648114194,0.786959411860209,304.092130075721,2.97685916200475
"CA3437711869019861030",1986,10,30,34.377,-118.69,4188,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-10",3.29572557537779,8.46493749484786,297.747412474841,2.86991512802916
"CA3439611859519860827",1986,8,27,34.396,-118.595,2864,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-08",6.22961387720397,0.292241040743516,305.515700731188,3.05781240187093
"CA3449311849520011012",2001,10,12,34.493,-118.495,6726,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2001-10",3.79569689314172,6.84165192642407,297.271727424646,2.78691564019057
"CA3450211865020010827",2001,8,27,34.502,-118.65,1788,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2001-08",6.38355617975317,0.0431855429526408,305.182074992796,3.30128352469983
"CA3453911843620020511",2002,5,11,34.539,-118.436,4644,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2002-05",5.80007219547021,4.1513961141089,296.437713301646,3.52623750824174
"CA3455211818619990829",1999,8,29,34.552,-118.186,3554,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1999-08",6.34916497564791,1.88869483067137,303.541451705212,2.9090799246627
"CA3455811848220020605",2002,6,5,34.558,-118.482,19048,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2002-06",7.1303812389106,0.444135714451319,302.235885041179,3.45351385123737
"CA3458511827520020903",2002,9,3,34.585,-118.275,5089,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2002-09",5.3061326843281,5.36252669791657,301.679386933288,3.16094434583341
"CA3462911830219860703",1986,7,3,34.629,-118.302,1019,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-07",6.74494286543817,5.65664298997913,302.483255799387,3.22831950705928
"CA3463411989219860915",1986,9,15,34.634,-119.892,4396,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1986-09",4.34082474670448,35.5642908386557,298.361575855408,3.39022076408651
"CA3463412033019970820",1997,8,20,34.634,-120.33,2829,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1997-08",6.14809031371105,5.98877477777959,304.706904904227,3.29857187101052
"CA3474011878120020618",2002,6,18,34.74,-118.781,1512,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2002-06",7.1303812389106,0.444135714451319,302.235885041179,3.45351385123737
"CA3480511881920060813",2006,8,13,34.805,-118.819,4949,"Southern and Baja California Pine-Oak Mountains","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2006-08",6.46568568885389,0.733232509687789,303.694584549534,2.91757077226306
"CA3500411993619940908",1994,9,8,35.004,-119.936,3266,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1994-09",4.98626192916395,9.98706909688235,302.761737582834,3.12107554961946
"CA3502811950619950625",1995,6,25,35.028,-119.506,1810,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1995-06",5.86532965966172,21.0627845334895,300.032238631944,3.55474225971027
"CA3527111997419950601",1995,6,1,35.271,-119.974,1211,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1995-06",5.86532965966172,21.0627845334895,300.032238631944,3.55474225971027
"CA3574911839820070429",2007,4,29,35.749,-118.398,2078,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2007-04",4.51875556862621,30.4898844987595,294.770828183972,3.93300979925039
"CA3586112056119850717",1985,7,17,35.861,-120.561,1519,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1985-07",7.21972038917624,1.56431592872829,306.276867694709,3.47162043877163
"CA3655211908319901008",1990,10,8,36.552,-119.083,2367,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1990-10",3.8301350915442,6.36016486531025,299.907795131231,3.03300472318373
"CA3689311934619960817",1996,8,17,36.893,-119.346,5694,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1996-08",6.54056158856245,0.115924949196833,306.458562418928,3.22766822653837
"CA3776811881719850808",1985,8,8,37.768,-118.817,3067,"Sierra Nevada","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1985-08",5.70612211830584,2.19395458418314,298.617378451293,3.19360951819978
"CA3780612037620060703",2006,7,3,37.806,-120.376,1884,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","2006-07",7.35324631545634,0.72847347668482,307.538517677173,3.36078301181361
"CA3801412057319960812",1996,8,12,38.014,-120.573,1226,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1996-08",6.54056158856245,0.115924949196833,306.458562418928,3.22766822653837
"CA3816412073119840912",1984,9,12,38.164,-120.731,1775,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1984-09",5.46456310902011,4.28507325491908,305.454203914152,3.18999227765507
"CA3981512008819990906",1999,9,6,39.815,-120.088,3758,"Central Basin and Range","COLD DESERTS","NORTH AMERICAN DESERTS","1999-09",4.52305881329515,7.94548911150306,298.753843703091,2.90166236797056
"CA4022112203419920717",1992,7,17,40.221,-122.034,1441,"California Coastal Sage, Chaparral, and Oak Woodlands","MEDITERRANEAN CALIFORNIA","MEDITERRANEAN CALIFORNIA","1992-07",6.51424245552504,5.06686925786756,304.468514560245,3.3458939573114
"CA4028412415619900808",1990,8,8,40.284,-124.156,5219,"Coast Range","MARINE WEST COAST FOREST","MARINE WEST COAST FOREST","1990-08",4.09958101797967,47.4561468943164,297.486329535383,3.59951254616075
"CA4118412131019900810",1990,8,10,41.184,-121.31,4803,"Cascades","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1990-08",4.43370457669235,50.5972388935669,297.135726112808,2.98869517972225
"CA4155512125019960826",1996,8,26,41.555,-121.25,24090,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1996-08",5.55037491084242,6.61023296883827,300.98908443104,3.28893818372416
"CA4170012150720030506",2003,5,6,41.7,-121.507,1431,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2003-05",4.25644138335461,35.0434806979029,290.199953452557,3.68163296270038
"CA4172312096320010810",2001,8,10,41.723,-120.963,3156,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2001-08",5.71608976528426,4.77755034603859,301.891035309641,3.23087931839021
"CA4175612054919900712",1990,7,12,41.756,-120.549,1018,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1990-07",6.09026294068695,10.5453914857448,301.291261260265,3.14636682919635
"CA4176612101619990822",1999,8,22,41.766,-121.016,24124,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1999-08",4.92123433925583,35.8010944060177,298.484861943528,3.12516477224612
"CA4177812162219990823",1999,8,23,41.778,-121.622,3829,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1999-08",4.92123433925583,35.8010944060177,298.484861943528,3.12516477224612
"CA4179212152919900814",1990,8,14,41.792,-121.529,3829,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1990-08",4.9172570084543,29.0375622389558,298.986800456266,3.01710759099191
"CA4184912111220010703",2001,7,3,41.849,-121.112,4866,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2001-07",5.89148677054492,13.8299687682669,299.629237236388,3.22631058206618
"CA4190312084820010809",2001,8,9,41.903,-120.848,1735,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2001-08",5.71608976528426,4.77755034603859,301.891035309641,3.23087931839021
"CA4195112245520040724",2004,7,24,41.951,-122.455,2340,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2004-07",6.312186888905,4.85675111915378,301.61092988067,3.15019451490404
"CA4197112054520070710",2007,7,10,41.971,-120.545,8168,"Eastern Cascades Slopes and Foothills","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2007-07",6.385571034551,11.097186980656,302.122281668207,3.17953500034707
"CO3861110699720020623",2002,6,23,38.611,-106.997,1396,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","2002-06",6.39015016600406,14.0349979694884,297.817154476696,3.95363172423308
"CO3947210747719890925",1989,9,25,39.472,-107.477,1226,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1989-09",3.97203462414867,42.5475002070021,292.3145990108,3.81868718431469
"CO3947310779819880717",1988,7,17,39.473,-107.798,1679,"Southern Rockies","WESTERN CORDILLERA","NORTHWESTERN FORESTED MOUNTAINS","1988-07",5.33847298469628,45.882587199104,297.537529368988,2.93173416013681
"CO4036010831919960803",1996,8,3,40.36,-108.319,15613,"Colorado Plateaus","COLD DESERTS","NORTH AMERICAN DESERTS","1996-08",5.96796692806854,10.4775363892486,304.812585832371,2.92632794535679
"CO4048810810220060822",2006,8,22,40.488,-108.102,2141,"Wyoming Basin","COLD DESERTS","NORTH AMERICAN DESERTS","2006-08",5.32004772929093,22.9981442815452,300.160099480389,2.95447888859692
"CO4062010874320060613",2006,6,13,40.62,-108.743,4027,"Wyoming Basin","COLD DESERTS","NORTH AMERICAN DESERTS","2006-06",6.3289461131362,9.13580047191294,299.993791550641,3.42980761081687
"CO4089310757720070813",2007,8,13,40.893,-107.577,2613,"Wyoming Basin","COLD DESERTS","NORTH AMERICAN DESERTS","2007-08",5.47791415693902,28.4801364993663,301.149602805868,3.2726435502481
"FL2540208072220050615",2005,6,15,25.402,-80.722,1032,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-06",4.76833505793294,415.576038538162,304.013662919986,3.11108702082933
"FL2542008108920050730",2005,7,30,25.42,-81.089,1115,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-07",5.9628908103145,184.541533098109,306.361411432191,3.32251306560657
"FL2542208072720050613",2005,6,13,25.422,-80.727,804,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-06",4.76833505793294,415.576038538162,304.013662919986,3.11108702082933
"FL2546108105420050717",2005,7,17,25.461,-81.054,5211,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-07",5.9628908103145,184.541533098109,306.361411432191,3.32251306560657
"FL2555408099420050819",2005,8,19,25.554,-80.994,2175,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-08",5.368610073013,240.874896299581,306.532671277709,2.5221221299918
"FL2557808105120050818",2005,8,18,25.578,-81.051,4175,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-08",5.368610073013,240.874896299581,306.532671277709,2.5221221299918
"FL2567208052720050401",2005,4,1,25.672,-80.527,1492,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-04",5.26584696074366,60.1466287765849,300.788546113487,3.9129825343734
"FL2577208045420050406",2005,4,6,25.772,-80.454,589,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-04",5.26584696074366,60.1466287765849,300.788546113487,3.9129825343734
"FL2588308054520070817",2007,8,17,25.883,-80.545,37301,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-08",5.50356694448874,126.665474574938,306.980602387328,2.58942741684141
"FL2606008127920050214",2005,2,14,26.06,-81.279,1811,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-02",3.50907090926008,26.5439795337536,297.967926967596,3.62430426251136
"FL2609508155220000409",2000,4,9,26.095,-81.552,14362,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2000-04",5.3058787394474,102.791139309757,301.608629745315,3.79052988126918
"FL2610508166020060416",2006,4,16,26.105,-81.66,801,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2006-04",5.60724895238204,30.6228492415433,303.142137716074,3.61948009070688
"FL2616408120320080104",2008,1,4,26.164,-81.203,829,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2008-01",2.96344148951421,25.9302946637057,297.801121197002,3.71236073329596
"FL2617908137820050301",2005,3,1,26.179,-81.378,571,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2005-03",4.32981048090721,127.489523502926,298.987076924933,3.51667355365149
"FL2618108061620070417",2007,4,17,26.181,-80.616,32578,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-04",5.43724626878201,74.3307684710661,302.24499618998,3.7293268586982
"FL2623508080820070505",2007,5,5,26.235,-80.808,4299,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-05",5.83855531347893,85.11003478848,303.455427340983,4.51808206309406
"FL2630308066720070415",2007,4,15,26.303,-80.667,2362,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-04",5.43724626878201,74.3307684710661,302.24499618998,3.7293268586982
"FL2638308076620070401",2007,4,1,26.383,-80.766,13275,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-04",5.43724626878201,74.3307684710661,302.24499618998,3.7293268586982
"FL2649408045420070713",2007,7,13,26.494,-80.454,877,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-07",5.49394837588893,230.570829686487,306.421373562245,2.4091072086109
"FL2656008042520070702",2007,7,2,26.56,-80.425,4683,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2007-07",5.49394837588893,230.570829686487,306.421373562245,2.4091072086109
"FL2663508160920060429",2006,4,29,26.635,-81.609,1079,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","2006-04",5.43235077667493,43.565159974286,301.843130169066,4.1870774960039
"FL2665708038220060528",2006,5,28,26.657,-80.382,1372,"Southern Florida Coastal Plain","EVERGLADES","TROPICAL WET FORESTS","2006-05",5.90195089308755,94.0759547981671,304.585523364908,2.62149212318778
"FL2675008202219860418",1986,4,18,26.75,-82.022,1295,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1986-04",5.41974229212703,16.9400735329833,300.901459235928,3.49244176010872
"FL2680908197919860128",1986,1,28,26.809,-81.979,605,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1986-01",2.46829445808328,102.008346210758,292.357414675134,3.88226511027627
"FL2683108193519850210",1985,2,10,26.831,-81.935,510,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1985-02",3.27532613375614,48.6378069640571,294.485981273181,4.11224138741152
"FL2684308042119870313",1987,3,13,26.843,-80.421,547,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1987-03",3.58538703862294,205.80694432165,295.694812629193,4.25431353142112
"FL2686908155819850210",1985,2,10,26.869,-81.558,648,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1985-02",3.27532613375614,48.6378069640571,294.485981273181,4.11224138741152
"FL2687408030119890113",1989,1,13,26.874,-80.301,1568,"Southern Coastal Plain","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","EASTERN TEMPERATE FORESTS","1989-01",2.59343634381157,48.7125203514296,296.603473336479,3.57340746033928
