fire_id,year,month,day,lat,long,acres_burned,na_l3name,na_l2name,na_l1name,yearmonth,mean_potential_et,total_precip,max_air_temp,mean_wind_speed
ID4521611552119940811,1994,Aug,11,45.216,-115.521,129849,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1994-08,5.50,8.74,299,3.47
ID4537511565420000714,2000,July,14,45.375,-115.654,67284,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.91,10.50,299,3.09
ID4542411459020120730,2012,July,30,45.473,-114.506,377632,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-07,6.11,21.73,300,3.14
ID4553411629920120906,2012,Sept,6,45.565,-116.198,50769,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-09,4.12,5.07,295,3.39
ID4562411645420070718,2007,July,18,45.624,-116.454,59704,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58,6.09,304,2.99
ID4594011680920000811,2000,Aug,11,45.94,-116.809,131397,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-08,5.79,2.89,301,3.30
ID4599311683120140803,2014,Aug,3,46.002,-116.849,65397,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2014-08,5.14,28.24,300,2.97
ID4605311687720070713,2007,July,13,46.053,-116.877,50646,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58,6.09,304,2.99
KS3703709613220090410,2009,April,10,37.037,-96.132,800724,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-04,5.35,122.94,297,5.92
KS3740209652220140404,2014,April,4,37.409,-96.502,99704,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-04,4.51,55.37,293,5.87
KS3746509670920090420,2009,April,20,37.465,-96.709,765550,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-04,3.95,159.89,292,5.53
KS3778309657320070401,2007,April,1,37.783,-96.573,74183,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2007-04,3.87,89.49,291,5.01
KS3779309654420140122,2014,Jan,22,37.786,-96.529,60976,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-01,1.68,8.59,278,5.55
KS3803909641920140404,2014,April,4,38.029,-96.426,113708,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-04,4.51,55.37,293,5.87
KS3807209637920110411,2011,April,11,38.099,-96.383,116581,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,4.97,59.30,295,5.89
KS3814509638720150314,2015,March,14,38.167,-96.384,68478,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.11,12.42,289,4.14
KS3818209643420070401,2007,April,1,38.182,-96.434,71132,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2007-04,3.87,89.49,291,5.01
KS3827709661320150330,2015,March,30,38.268,-96.606,55037,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.11,12.42,289,4.14
KS3830509627320060422,2006,April,22,38.305,-96.273,1183539,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-04,5.02,108.83,297,5.40
KS3847509656719980401,1998,April,1,38.475,-96.567,60039,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1998-04,3.64,78.37,291,5.02
KS3852109646220150330,2015,March,30,38.526,-96.467,51547,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2015-03,3.11,12.42,289,4.14
KS3885509620220140326,2014,March,26,38.858,-96.215,122787,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2014-03,3.34,18.19,286,5.66
KY3744808274319871113,1987,Nov,13,37.448,-82.743,66345,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,1987-11,2.05,67.81,287,4.82
KY3745908336819871105,1987,Nov,5,37.459,-83.368,66145,Central Appalachians,OZARK/OUACHITA-APPALACHIAN FORESTS,EASTERN TEMPERATE FORESTS,1987-11,2.05,67.81,287,4.82
MN4790609152420110817,2011,Aug,17,47.828,-91.298,85116,Northern Lakes and Forests,MIXED WOOD SHIELD,NORTHERN FORESTS,2011-08,4.70,80.20,301,3.95
MN4803809544420030409,2003,April,9,48.038,-95.444,67641,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,2003-04,3.17,25.01,285,4.97
MN4806509545519891023,1989,Oct,23,48.065,-95.455,66422,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,1989-10,2.07,22.02,286,4.51
MN4809809545719870405,1987,April,5,48.098,-95.457,131401,Northern Minnesota Wetlands,MIXED WOOD SHIELD,NORTHERN FORESTS,1987-04,4.28,6.10,292,4.35
MT4507511010219880619,1988,June,19,45.075,-110.102,179096,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-06,5.95,31.92,298,4.01
MT4524310605320120703,2012,July,3,45.26,-106.031,64383,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.27,34.95,308,3.53
MT4538610624320000726,2000,July,26,45.386,-106.243,62381,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2000-07,6.24,52.22,304,3.38
MT4550810679219940908,1994,Sept,8,45.508,-106.792,61955,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1994-09,4.24,26.58,299,3.69
MT4559210981020060822,2006,Aug,22,45.592,-109.81,200993,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-08,5.05,23.48,297,3.41
MT4566710414620020830,2002,Aug,30,45.667,-104.146,66292,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2002-08,5.40,46.37,301,4.00
MT4566910646920120625,2012,June,25,45.648,-106.137,253413,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-06,6.53,37.31,301,4.66
MT4573810684020120801,2012,Aug,1,45.754,-106.796,132680,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,6.06,16.54,305,3.49
MT4574610716620120731,2012,July,31,45.648,-107.258,83942,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.27,34.95,308,3.53
MT4580011396420000731,2000,July,31,45.8,-113.964,62967,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.91,10.50,299,3.09
MT4582910516719960817,1996,Aug,17,45.829,-105.167,55024,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1996-08,6.10,22.62,304,3.74
MT4589911360920000731,2000,July,31,45.899,-113.609,64810,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.91,10.50,299,3.09
MT4600611408220000731,2000,July,31,46.006,-114.082,118045,Idaho Batholith,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-07,5.91,10.50,299,3.09
MT4601710766920060716,2006,July,16,46.017,-107.669,103074,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31,16.09,307,3.53
MT4613910793820060712,2006,July,12,46.139,-107.938,91575,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31,16.09,307,3.53
MT4620711124920000815,2000,Aug,15,46.207,-111.249,80383,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-08,5.37,19.06,298,3.85
MT4621810818620080821,2008,Aug,21,46.218,-108.186,105494,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2008-08,5.84,29.98,303,3.84
MT4625810827219840825,1984,Aug,25,46.258,-108.272,157778,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1984-08,5.98,32.08,305,3.47
MT4648111367820070713,2007,July,13,46.481,-113.678,68236,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.13,28.85,301,3.04
MT4724011275119880625,1988,June,25,47.24,-112.751,167875,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-06,4.85,60.71,294,3.96
MT4751410764220030719,2003,July,19,47.514,-107.642,137947,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2003-07,6.90,18.47,306,3.62
MT4754010748920060717,2006,July,17,47.54,-107.489,124599,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-07,7.31,16.09,307,3.53
MT4780711483420070731,2007,July,31,47.807,-114.834,95656,Columbia Mountains/Northern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.54,10.49,304,3.01
MT4784711358920150812,2015,Aug,12,47.812,-113.425,60710,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.12,19.48,296,4.44
MT4797011293420070628,2007,June,28,47.97,-112.934,53912,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-06,4.49,72.81,291,4.92
MT4838610920219911016,1991,Oct,16,48.386,-109.202,138192,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1991-10,2.49,24.20,286,4.54
MT4856111405520030723,2003,July,23,48.561,-114.055,54500,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-07,6.13,6.95,298,4.11
MT4865211410120010816,2001,Aug,16,48.652,-114.101,73210,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2001-08,5.01,6.55,297,3.73
MT4890111437420030718,2003,July,18,48.901,-114.374,51987,Canadian Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-07,6.13,6.95,298,4.11
NC3449007769619860505,1986,May,5,34.49,-77.696,77768,Middle Atlantic Coastal Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,1986-05,5.31,59.47,301,3.67
NC3569507626119850407,1985,April,7,35.695,-76.261,110696,Middle Atlantic Coastal Plain,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,EASTERN TEMPERATE FORESTS,1985-04,4.89,20.56,298,3.88
ND4762110385319991031,1999,Oct,31,47.621,-103.853,53708,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1999-10,2.65,10.54,290,3.94
NE4262410325320120829,2012,Aug,29,42.686,-103.174,55228,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,7.06,23.74,307,3.84
NE4282410260920120829,2012,Aug,29,42.989,-102.678,77277,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,7.06,23.74,307,3.84
NE4284210010820120720,2012,July,20,42.803,-100.095,66349,Northwestern Great Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-07,7.27,34.95,308,3.53
NM3138510881120090610,2009,June,10,31.385,-108.811,104011,Madrean Archipelago,WESTERN SIERRA MADRE PIEDMONT,SOUTHERN SEMI-ARID HIGHLANDS,2009-06,7.76,30.15,305,4.04
NM3223310475220110424,2011,April,24,32.279,-104.664,53486,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2011-04,7.47,0.28,302,5.01
NM3288810780920130607,2013,June,7,32.989,-107.835,137884,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2013-06,8.12,6.93,305,4.23
NM3307510377520110227,2011,Feb,27,33.067,-103.512,77368,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-02,2.64,9.13,283,4.68
NM3314410836920110428,2011,April,28,33.179,-108.327,84760,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2011-04,5.79,11.13,293,6.05
NM3315710331520060312,2006,March,12,33.157,-103.315,92790,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2006-03,3.54,29.12,287,4.94
NM3322510843320030531,2003,May,31,33.225,-108.433,113956,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2003-05,6.75,5.21,298,4.50
NM3326710859220120509,2012,May,9,33.324,-108.573,306923,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2012-05,7.14,7.39,298,4.76
NM3330110523720110628,2011,June,28,33.279,-105.31,103326,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS (?),TEMPERATE SIERRAS,2011-06,8.38,1.48,303,5.10
NM3341310817620050528,2005,May,28,33.413,-108.176,74273,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS,TEMPERATE SIERRAS,2005-05,6.36,11.83,297,4.26
NM3353010381320090610,2009,June,10,33.53,-103.813,53730,High Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-06,6.37,90.34,302,3.91
NM3361010535120040515,2004,May,15,33.61,-105.351,60546,Arizona/New Mexico Mountains,UPPER GILA MOUNTAINS (?),TEMPERATE SIERRAS,2004-05,7.13,3.19,298,4.86
NM3581210654120110626,2011,June,26,35.87,-106.423,150874,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2011-06,6.36,18.15,295,5.11
NM3668210504720020608,2002,June,8,36.682,-105.047,89084,Southern Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2002-06,6.39,14.03,298,3.95
NV3716611461920050622,2005,June,22,37.166,-114.619,150019,Mojave Basin and Range,WARM DESERTS,NORTH AMERICAN DESERTS,2005-06,8.50,2.05,306,4.19
NV3724211430320050622,2005,June,22,37.242,-114.303,327156,Mojave Basin and Range,WARM DESERTS,NORTH AMERICAN DESERTS,2005-06,8.50,2.05,306,4.19
NV3728011477820050628,2005,June,28,37.28,-114.778,172390,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2005-06,6.29,18.74,298,3.96
NV3984111739119990804,1999,Aug,4,39.841,-117.391,172226,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.02,20.20,302,3.48
NV3994911652819990805,1999,Aug,5,39.949,-116.528,106236,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.02,20.20,302,3.48
NV4011611706720070716,2007,July,16,40.116,-117.067,130150,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14,11.30,307,3.03
NV4049411640819990804,1999,Aug,4,40.494,-116.408,55277,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.02,20.20,302,3.48
NV4070311606720070717,2007,July,17,40.703,-116.067,65600,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14,11.30,307,3.03
NV4077411679420010809,2001,Aug,9,40.774,-116.794,85110,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.32,11.29,306,2.98
NV4078711636620110930,2011,Sept,30,40.813,-116.306,50449,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2011-09,4.56,12.68,301,2.57
NV4080011817320070706,2007,July,6,40.8,-118.173,58367,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,7.14,11.30,307,3.03
NV4082511602820060625,2006,June,25,40.825,-116.028,81760,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-06,6.74,7.33,302,3.30
NV4094911623520110930,2011,Sept,30,41.133,-116.237,115891,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2011-09,4.48,5.73,300,2.85
NV4104111664720060903,2006,Sept,3,41.041,-116.647,153120,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-09,4.46,11.57,298,3.06
NV4108611692019990708,1999,July,8,41.086,-116.92,72638,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-07,7.01,13.65,304,3.57
NV4111111669020010812,2001,Aug,12,41.111,-116.69,73798,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.32,11.29,306,2.98
NV4114511803919990804,1999,Aug,4,41.145,-118.039,128143,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.02,20.20,302,3.48
NV4115111737319960826,1996,Aug,26,41.151,-117.373,71058,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1996-08,6.16,3.35,305,2.98
NV4120311652020050715,2005,July,15,41.203,-116.52,101118,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2005-07,7.25,7.85,307,3.09
NV4122911799519850619,1985,June,19,41.229,-117.995,92482,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1985-06,6.79,9.69,303,3.24
NV4123611474620000726,2000,July,26,41.236,-114.746,67886,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2000-07,6.60,5.19,303,3.11
NV4142111667920060725,2006,July,25,41.421,-116.679,242873,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-07,6.70,9.69,305,2.82
NV4143111542120060815,2006,Aug,15,41.431,-115.421,154036,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-08,6.44,4.61,303,3.37
NV4149011635520060903,2006,Sept,3,41.49,-116.355,105310,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-09,4.05,14.98,297,3.16
NV4158311803020000717,2000,July,17,41.583,-118.03,69694,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2000-07,6.60,5.19,303,3.11
NV4174011645420050715,2005,July,15,41.74,-116.454,50877,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2005-07,6.79,6.58,304,3.10
NV4175111790919850707,1985,July,7,41.751,-117.909,74645,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1985-07,6.58,22.92,304,2.93
NV4175311853719990804,1999,Aug,4,41.753,-118.537,77045,Central Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,1999-08,6.02,20.20,302,3.48
NV4176911415120070718,2007,July,18,41.769,-114.151,159805,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,6.89,7.50,305,2.99
NV4182111527920080810,2008,Aug,10,41.821,-115.279,55098,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2008-08,6.03,4.88,302,3.45
NV4190411448120070706,2007,July,6,41.904,-114.481,63143,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,6.89,7.50,305,2.99
NV4193511485720070716,2007,July,16,41.935,-114.857,59642,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2007-07,6.89,7.50,305,2.99
NV4197311836620120805,2012,Aug,5,41.998,-118.248,457931,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2012-08,6.30,5.77,305,3.05
NV4198511429920000817,2000,Aug,17,41.985,-114.299,56396,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2000-08,6.07,6.37,303,3.23
OK3431309744020090409,2009,April,9,34.313,-97.44,56584,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2009-04,5.35,122.94,297,5.92
OK3595609643920120803,2012,Aug,3,36.046,-96.398,57116,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2012-08,7.34,68.28,310,3.92
OK3681409579220140223,2014,Feb,23,36.839,-95.799,51112,Central Irregular Plains,TEMPERATE PRAIRIES,GREAT PLAINS,2014-02,1.37,27.63,275,4.64
OK3682209579220150330,2015,March,30,36.839,-95.799,52623,Central Irregular Plains,TEMPERATE PRAIRIES,GREAT PLAINS,2015-03,2.77,31.75,287,4.14
OK3686509648319960426,1996,April,26,36.865,-96.483,61651,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1996-04,5.03,40.04,294,5.76
OK3687309618819960426,1996,April,26,36.873,-96.188,57886,Cross Timbers,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1996-04,5.69,66.71,298,5.38
OK3693709646520110411,2011,April,11,36.929,-96.476,65406,Flint Hills,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,4.97,59.30,295,5.89
OK3699909895419960222,1996,Feb,22,36.999,-98.954,88943,Central Great Plains,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,1996-02,2.88,1.84,286,4.29
OR4211012080120120806,2012,Aug,6,42.015,-120.681,91487,Eastern Cascades Slopes and Foothills,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-08,6.15,2.00,303,3.20
OR4232311875820060821,2006,Aug,21,42.323,-118.758,67854,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-08,5.86,4.73,301,3.16
OR4236212395219870830,1987,Aug,30,42.362,-123.952,96698,Klamath Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1987-08,6.54,2.01,304,3.48
OR4239211789420120708,2012,July,8,42.428,-117.625,557620,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2012-07,6.84,8.31,304,3.13
OR4244112390420020713,2002,July,13,42.441,-123.904,495308,Klamath Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2002-07,7.02,1.65,304,3.47
OR4263511759320010809,2001,Aug,9,42.635,-117.593,66990,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.07,3.41,304,2.92
OR4281911917520120708,2012,July,8,42.884,-119.059,163356,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2012-07,6.84,8.31,304,3.13
OR4295411972520010808,2001,Aug,8,42.954,-119.725,95148,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2001-08,6.07,3.41,304,2.92
OR4300111780120060722,2006,July,22,43.001,-117.801,72071,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2006-07,6.70,9.69,305,2.82
OR4301812088720020712,2002,July,12,43.018,-120.887,56342,Eastern Cascades Slopes and Foothills,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2002-07,6.59,4.73,303,3.29
OR4332411821620140714,2014,July,14,43.284,-118.063,284065,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2014-07,6.78,12.29,304,3.24
OR4362911838720140714,2014,July,14,43.503,-118.305,88679,Northern Basin and Range,COLD DESERTS,NORTH AMERICAN DESERTS,2014-07,6.78,12.29,304,3.24
OR4382211938920070706,2007,July,6,43.822,-119.389,139515,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58,6.09,304,2.99
OR4415511718820000714,2000,July,14,44.155,-117.188,80733,Snake River Plain,COLD DESERTS,NORTH AMERICAN DESERTS,2000-07,6.82,5.25,305,3.11
OR4426911945020140801,2014,Aug,1,44.274,-119.456,66743,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2014-08,5.14,28.24,300,2.97
OR4428411896120150812,2015,Aug,12,44.301,-118.85,109786,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.79,4.93,301,3.26
OR4451112177120030819,2003,Aug,19,44.511,-121.771,91281,Cascades,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2003-08,4.91,15.94,298,2.98
OR4458511775220150810,2015,Aug,10,44.592,-117.728,102553,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.79,4.93,301,3.26
OR4481412123520130720,2013,July,20,44.881,-121.178,50028,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2013-07,6.53,6.67,303,2.89
OR4483012137720150812,2015,Aug,12,44.829,-121.39,70908,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2015-08,5.79,4.93,301,3.26
OR4490111693120060723,2006,July,23,44.901,-116.931,52496,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2006-07,6.51,8.33,303,2.91
OR4493112043020110824,2011,Aug,24,44.996,-120.421,71495,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2011-08,5.79,0.98,303,3.15
OR4495611940720070712,2007,July,12,44.956,-119.407,54572,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2007-07,6.58,6.09,304,2.99
OR4503511869219960814,1996,Aug,14,45.035,-118.692,50827,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1996-08,5.48,8.10,301,3.22
OR4503712107920110824,2011,Aug,24,44.97,-121.024,65350,Columbia Plateau,COLD DESERTS,NORTH AMERICAN DESERTS,2011-08,5.79,0.98,303,3.15
OR4556011656419960802,1996,Aug,2,45.56,-116.564,50250,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1996-08,5.48,8.10,301,3.22
OR4585811691019880825,1988,Aug,25,45.858,-116.91,59565,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,1988-08,5.65,8.76,301,3.16
OR4598611692820120820,2012,Aug,20,45.905,-116.899,75521,Blue Mountains,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2012-08,5.91,0.22,303,2.96
SD4381510387820000824,2000,Aug,24,43.815,-103.878,82298,Middle Rockies,WESTERN CORDILLERA,NORTHWESTERN FORESTED MOUNTAINS,2000-08,5.37,19.06,298,3.85
TX2671309823220080318,2008,March,18,26.703,-98.23,58395,Western Gulf Coastal Plain,TEXAS-LOUISIANA COASTAL PLAIN,GREAT PLAINS,2008-03,4.37,50.10,298,5.45
TX2993910441119980530,1998,May,30,29.957,-104.416,51763,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,1998-05,7.83,2.50,306,4.00
TX3016310124720110425,2011,April,25,30.217,-101.24,167598,Edwards Plateau,SOUTH CENTRAL SEMI-ARID PRAIRIES,GREAT PLAINS,2011-04,8.02,10.77,305,5.88
TX3023910292920110507,2011,May,7,30.26,-102.816,80788,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2011-05,7.97,1.19,303,4.63
TX3031210406220110409,2011,April,9,30.623,-103.936,299170,Chihuahuan Desert,WARM DESERTS,NORTH AMERICAN DESERTS,2011-04,7.47,0.28,302,5.01
